time_seconds,frame_30fps,prop_pos_m,prop_vel_m_s,yaw_tt_deg,roll_deg,pitch_deg,yaw_mb_deg,surge_mm,sway_mm,heave_mm,act1_mm,act2_mm,act3_mm,act4_mm,act5_mm,act6_mm
98.05,2941.5,140.49,0.922734,90,-10.9107,0.329263,-0.0634699,114.063,54.2974,784.39,3111.76,3258.73,3289.02,2887.12,2706.78,2982.71
98.0583,2941.75,140.498,0.9112,90,-10.959,0.301583,-0.0583968,113.633,53.3176,783.951,3111.73,3259.36,3289.37,2884.64,2705.59,2983.37
98.0667,2942,140.505,0.898177,90,-11.0066,0.274115,-0.0533145,113.164,52.341,783.52,3111.69,3259.99,3289.69,2882.17,2704.45,2984.02
98.075,2942.25,140.512,0.886271,90,-11.0534,0.246855,-0.0482248,112.657,51.3767,783.098,3111.65,3260.64,3289.99,2879.72,2703.36,2984.66
98.0833,2942.5,140.519,0.874365,90,-11.0994,0.219805,-0.0431198,112.116,50.4248,782.684,3111.61,3261.3,3290.26,2877.27,2702.32,2985.29
98.0917,2942.75,140.526,0.861342,90,-11.1446,0.192962,-0.038013,111.537,49.476,782.277,3111.56,3261.97,3290.5,2874.83,2701.33,2985.91
98.1,2943,140.533,0.849808,90,-11.1891,0.166324,-0.0328992,110.923,48.5334,781.879,3111.51,3262.64,3290.73,2872.41,2700.38,2986.52
98.1083,2943.25,140.54,0.837158,90,-11.2329,0.139891,-0.0277824,110.274,47.6064,781.49,3111.46,3263.33,3290.93,2869.99,2699.48,2987.12
98.1167,2943.5,140.547,0.824507,90,-11.2758,0.113661,-0.0226633,109.593,46.6855,781.108,3111.41,3264.02,3291.1,2867.59,2698.63,2987.72
98.125,2943.75,140.554,0.812601,90,-11.3181,0.0876338,-0.0175383,108.877,45.7677,780.735,3111.36,3264.73,3291.26,2865.2,2697.83,2988.31
98.1333,2944,140.56,0.799951,90,-11.3596,0.0618061,-0.0124165,108.128,44.8624,780.371,3111.3,3265.44,3291.39,2862.82,2697.07,2988.89
98.1417,2944.25,140.566,0.787672,90,-11.4004,0.0361778,-0.00729482,107.348,43.9632,780.015,3111.25,3266.16,3291.5,2860.46,2696.35,2989.46
98.15,2944.5,140.573,0.775766,90,-11.4404,0.0107472,-0.00217518,106.535,43.0764,779.667,3111.19,3266.89,3291.59,2858.1,2695.68,2990.03
98.1583,2944.75,140.579,0.763116,90,-11.4797,-0.0144863,0.002942,105.693,42.1959,779.329,3111.13,3267.63,3291.66,2855.76,2695.06,2990.58
98.1667,2945,140.585,0.75121,90,-11.5184,-0.0395256,0.00805202,104.818,41.3246,778.999,3111.07,3268.38,3291.71,2853.43,2694.47,2991.14
98.175,2945.25,140.591,0.738931,90,-11.5563,-0.0643699,0.0131628,103.916,40.4564,778.679,3111.01,3269.13,3291.74,2851.12,2693.94,2991.69
98.1833,2945.5,140.597,0.726281,90,-11.5935,-0.089023,0.0182619,102.981,39.6038,778.367,3110.95,3269.89,3291.75,2848.81,2693.44,2992.22
98.1917,2945.75,140.603,0.714003,90,-11.63,-0.113484,0.0233572,102.022,38.7573,778.064,3110.89,3270.67,3291.74,2846.52,2692.99,2992.76
98.2,2946,140.608,0.701352,90,-11.6659,-0.137757,0.0284417,101.033,37.9108,777.771,3110.83,3271.45,3291.71,2844.25,2692.57,2993.29
98.2083,2946.25,140.614,0.689446,90,-11.701,-0.16184,0.0335197,100.011,37.083,777.486,3110.77,3272.24,3291.67,2841.98,2692.2,2993.81
98.2167,2946.5,140.62,0.67754,90,-11.7355,-0.185737,0.0385832,98.9676,36.2582,777.211,3110.71,3273.03,3291.61,2839.73,2691.87,2994.33
98.225,2946.75,140.625,0.665261,90,-11.7693,-0.209449,0.0436387,97.8979,35.4428,776.946,3110.65,3273.84,3291.53,2837.5,2691.58,2994.84
98.2333,2947,140.63,0.652983,90,-11.8025,-0.232976,0.0486838,96.8018,34.6335,776.689,3110.59,3274.65,3291.44,2835.27,2691.33,2995.35
98.2417,2947.25,140.635,0.639961,90,-11.835,-0.256321,0.0537123,95.6809,33.8305,776.443,3110.53,3275.47,3291.33,2833.07,2691.12,2995.86
98.25,2947.5,140.64,0.62731,90,-11.8669,-0.279485,0.0587288,94.5353,33.0367,776.206,3110.48,3276.3,3291.2,2830.88,2690.94,2996.36
98.2583,2947.75,140.645,0.615032,90,-11.8981,-0.302469,0.0637287,93.3648,32.2554,775.979,3110.43,3277.13,3291.06,2828.7,2690.81,2996.85
98.2667,2948,140.65,0.603126,90,-11.9287,-0.325275,0.0687133,92.1726,31.4771,775.761,3110.37,3277.97,3290.91,2826.53,2690.71,2997.35
98.275,2948.25,140.655,0.590847,90,-11.9586,-0.347903,0.0736847,90.9572,30.7082,775.553,3110.32,3278.82,3290.74,2824.39,2690.65,2997.84
98.2833,2948.5,140.66,0.578941,90,-11.9879,-0.370356,0.0786402,89.7201,29.9454,775.355,3110.27,3279.68,3290.56,2822.26,2690.63,2998.33
98.2917,2948.75,140.664,0.567035,90,-12.0166,-0.392635,0.0835759,88.4604,29.192,775.168,3110.23,3280.54,3290.36,2820.14,2690.64,2998.81
98.3,2949,140.669,0.554012,90,-12.0447,-0.414741,0.0884931,87.1807,28.4479,774.99,3110.18,3281.41,3290.16,2818.04,2690.69,2999.29
98.3083,2949.25,140.673,0.542106,90,-12.0722,-0.436677,0.0933941,85.8808,27.7068,774.823,3110.14,3282.29,3289.94,2815.96,2690.77,2999.78
98.3167,2949.5,140.677,0.529456,90,-12.0991,-0.458442,0.0982727,84.5607,26.9751,774.665,3110.1,3283.18,3289.7,2813.89,2690.89,3000.25
98.325,2949.75,140.682,0.517177,90,-12.1254,-0.480039,0.103133,83.2205,26.2495,774.519,3110.07,3284.07,3289.46,2811.84,2691.04,3000.73
98.3333,2950,140.686,0.505271,90,-12.1512,-0.501469,0.107972,81.8624,25.5333,774.382,3110.04,3284.97,3289.21,2809.8,2691.22,3001.21
98.3417,2950.25,140.69,0.492993,90,-12.1763,-0.522733,0.112792,80.4888,24.8264,774.256,3110.01,3285.87,3288.95,2807.78,2691.44,3001.68
98.35,2950.5,140.693,0.480715,90,-12.2009,-0.543834,0.117587,79.0951,24.1225,774.141,3109.99,3286.78,3288.68,2805.78,2691.69,3002.15
98.3583,2950.75,140.697,0.468064,90,-12.2249,-0.564772,0.122363,77.6859,23.4342,774.036,3109.97,3287.7,3288.39,2803.8,2691.98,3002.62
98.3667,2951,140.701,0.456158,90,-12.2483,-0.585549,0.127114,76.2589,22.7428,773.942,3109.95,3288.63,3288.1,2801.83,2692.29,3003.1
98.375,2951.25,140.704,0.44388,90,-12.2712,-0.606166,0.131844,74.8179,22.0638,773.859,3109.94,3289.56,3287.81,2799.88,2692.64,3003.57
98.3833,2951.5,140.708,0.431601,90,-12.2936,-0.626625,0.136549,73.3629,21.3909,773.787,3109.94,3290.49,3287.5,2797.95,2693.01,3004.04
98.3917,2951.75,140.711,0.419323,90,-12.3154,-0.646928,0.141231,71.8894,20.7243,773.726,3109.94,3291.44,3287.18,2796.04,2693.42,3004.51
98.4,2952,140.714,0.407417,90,-12.3366,-0.667075,0.14589,70.4057,20.067,773.675,3109.94,3292.39,3286.86,2794.15,2693.85,3004.99
98.4083,2952.25,140.718,0.395138,90,-12.3574,-0.687068,0.150521,68.9074,19.4128,773.636,3109.95,3293.34,3286.53,2792.27,2694.32,3005.46
98.4167,2952.5,140.721,0.383232,90,-12.3776,-0.70691,0.155128,67.3997,18.7709,773.608,3109.96,3294.3,3286.2,2790.42,2694.81,3005.93
98.425,2952.75,140.724,0.370954,90,-12.3973,-0.7266,0.159712,65.8781,18.1291,773.592,3109.98,3295.27,3285.86,2788.58,2695.33,3006.41
98.4333,2953,140.726,0.358304,90,-12.4165,-0.746141,0.16427,64.3449,17.4997,773.586,3110.01,3296.24,3285.52,2786.76,2695.88,3006.89
98.4417,2953.25,140.729,0.346025,90,-12.4352,-0.765534,0.168802,62.8,16.8796,773.589,3110.04,3297.21,3285.17,2784.96,2696.46,3007.36
98.45,2953.5,140.732,0.334119,90,-12.4534,-0.78478,0.173305,61.2466,16.2626,773.595,3110.07,3298.19,3284.8,2783.17,2697.05,3007.83
98.4583,2953.75,140.734,0.322213,90,-12.4711,-0.803882,0.177785,59.6808,15.6517,773.605,3110.1,3299.16,3284.43,2781.4,2697.66,3008.3
98.4667,2954,140.737,0.309934,90,-12.4883,-0.822841,0.182235,58.1096,15.0502,773.619,3110.13,3300.13,3284.05,2779.64,2698.3,3008.76
98.475,2954.25,140.739,0.298028,90,-12.505,-0.841657,0.18666,56.5283,14.4518,773.637,3110.16,3301.1,3283.66,2777.9,2698.95,3009.22
98.4833,2954.5,140.741,0.286122,90,-12.5213,-0.860334,0.191058,54.94,13.8658,773.659,3110.19,3302.07,3283.26,2776.17,2699.62,3009.68
98.4917,2954.75,140.743,0.273844,90,-12.5371,-0.87887,0.19543,53.344,13.2798,773.685,3110.23,3303.04,3282.85,2774.46,2700.31,3010.14
98.5,2955,140.745,0.261937,90,-12.5524,-0.89727,0.199774,51.7433,12.7031,773.715,3110.27,3304,3282.43,2772.76,2701.02,3010.59
98.5083,2955.25,140.747,0.250031,90,-12.5673,-0.915533,0.20409,50.1326,12.1388,773.748,3110.3,3304.96,3282,2771.07,2701.74,3011.04
98.5167,2955.5,140.749,0.237381,90,-12.5817,-0.933662,0.208375,48.5187,11.5714,773.787,3110.34,3305.92,3281.57,2769.41,2702.48,3011.48
98.525,2955.75,140.751,0.225474,90,-12.5957,-0.951658,0.212635,46.901,11.0195,773.829,3110.38,3306.88,3281.13,2767.75,2703.24,3011.92
98.5333,2956,140.753,0.213568,90,-12.6093,-0.969523,0.216868,45.2771,10.4676,773.875,3110.42,3307.84,3280.69,2766.12,2704.01,3012.37
98.5417,2956.25,140.754,0.20129,90,-12.6225,-0.987258,0.22107,43.6524,9.92187,773.926,3110.47,3308.79,3280.24,2764.5,2704.8,3012.81
98.55,2956.5,140.756,0.189756,90,-12.6352,-1.00486,0.225248,42.023,9.38857,773.981,3110.52,3309.74,3279.78,2762.89,2705.61,3013.24
98.5583,2956.75,140.757,0.17785,90,-12.6475,-1.02234,0.229398,40.3905,8.85837,774.04,3110.57,3310.69,3279.31,2761.31,2706.42,3013.68
98.5667,2957,140.758,0.165571,90,-12.6594,-1.0397,0.233517,38.7565,8.33437,774.103,3110.62,3311.63,3278.85,2759.73,2707.25,3014.11
98.575,2957.25,140.759,0.153665,90,-12.6709,-1.05693,0.23761,37.121,7.81967,774.171,3110.67,3312.58,3278.38,2758.18,2708.1,3014.55
98.5833,2957.5,140.76,0.141759,90,-12.6819,-1.07404,0.241672,35.487,7.30808,774.243,3110.73,3313.51,3277.9,2756.64,2708.95,3014.98
98.5917,2957.75,140.761,0.129852,90,-12.6927,-1.09102,0.245709,33.8522,6.79958,774.32,3110.8,3314.45,3277.42,2755.12,2709.82,3015.41
98.6,2958,140.762,0.117946,90,-12.703,-1.10789,0.249716,32.2182,6.30039,774.402,3110.86,3315.38,3276.94,2753.62,2710.7,3015.84
98.6083,2958.25,140.763,0.106412,90,-12.7129,-1.12464,0.253697,30.5818,5.81049,774.487,3110.93,3316.31,3276.45,2752.13,2711.59,3016.27
98.6167,2958.5,140.763,0.0945058,90,-12.7225,-1.14127,0.25765,28.9517,5.3268,774.578,3111,3317.23,3275.96,2750.66,2712.49,3016.7
98.625,2958.75,140.764,0.0825996,90,-12.7317,-1.15779,0.26157,27.3223,4.84311,774.673,3111.08,3318.15,3275.47,2749.21,2713.39,3017.13
98.6333,2959,140.764,0.0706933,90,-12.7406,-1.17419,0.265471,25.6961,4.36872,774.772,3111.16,3319.07,3274.98,2747.78,2714.31,3017.56
98.6417,2959.25,140.765,0.058415,90,-12.749,-1.19049,0.269336,24.0729,3.90054,774.877,3111.24,3319.98,3274.49,2746.36,2715.24,3017.99
98.65,2959.5,140.765,0.0465088,90,-12.7572,-1.20667,0.273178,22.4529,3.43855,774.986,3111.33,3320.89,3273.99,2744.97,2716.18,3018.41
98.6583,2959.75,140.765,0.0349746,90,-12.765,-1.22274,0.276992,20.839,2.98276,775.101,3111.42,3321.79,3273.5,2743.59,2717.12,3018.84
98.6667,2960,140.765,0.0234404,90,-12.7725,-1.23871,0.280779,19.2329,2.53008,775.22,3111.52,3322.69,3273,2742.23,2718.07,3019.28
98.675,2960.25,140.765,0.0133945,90,-12.7796,-1.25457,0.284538,17.6307,2.08979,775.344,3111.62,3323.58,3272.51,2740.89,2719.03,3019.71
98.6833,2960.5,140.765,0.00595312,90,-12.7865,-1.27033,0.288269,16.0331,1.65261,775.473,3111.74,3324.47,3272.01,2739.57,2719.99,3020.14
98.6917,2960.75,140.765,0.00148828,90,-12.793,-1.28598,0.291975,14.4448,1.21853,775.607,3111.85,3325.35,3271.52,2738.27,2720.96,3020.57
98.7,2961,140.765,0,90,-12.7992,-1.30153,0.295653,12.8643,0.790649,775.746,3111.97,3326.23,3271.03,2736.98,2721.93,3021.01
98.7083,2961.25,140.765,0,90,-12.8051,-1.31699,0.299306,11.2923,0.37207,775.89,3112.09,3327.1,3270.54,2735.72,2722.91,3021.44
98.7167,2961.5,140.765,0,90,-12.8107,-1.33234,0.302933,9.72808,-0.0434082,776.039,3112.22,3327.97,3270.05,2734.48,2723.89,3021.88
98.725,2961.75,140.765,0,90,-12.8161,-1.3476,0.306533,8.17547,-0.452685,776.194,3112.36,3328.83,3269.57,2733.25,2724.88,3022.32
98.7333,2962,140.765,0,90,-12.8211,-1.36276,0.310106,6.63137,-0.855761,776.354,3112.5,3329.69,3269.09,2732.05,2725.87,3022.76
98.7417,2962.25,140.765,0,90,-12.8259,-1.37783,0.313657,5.09736,-1.25574,776.52,3112.65,3330.54,3268.61,2730.86,2726.86,3023.2
98.75,2962.5,140.765,0,90,-12.8304,-1.39281,0.317179,3.57575,-1.64331,776.691,3112.8,3331.38,3268.14,2729.7,2727.85,3023.65
98.7583,2962.75,140.765,0,90,-12.8346,-1.4077,0.320677,2.06576,-2.03088,776.867,3112.96,3332.22,3267.67,2728.55,2728.85,3024.09
98.7667,2963,140.765,0,90,-12.8386,-1.42249,0.324153,0.568182,-2.41225,777.048,3113.13,3333.05,3267.2,2727.43,2729.84,3024.54
98.775,2963.25,140.765,0,90,-12.8423,-1.4372,0.327602,-0.916223,-2.79053,777.235,3113.3,3333.87,3266.74,2726.33,2730.84,3025
98.7833,2963.5,140.765,0,90,-12.8458,-1.45183,0.331029,-2.38745,-3.15639,777.428,3113.49,3334.69,3266.28,2725.25,2731.84,3025.45
98.7917,2963.75,140.765,0,90,-12.849,-1.46637,0.334429,-3.8424,-3.52226,777.627,3113.67,3335.5,3265.84,2724.19,2732.83,3025.91
98.8,2964,140.765,0,90,-12.852,-1.48082,0.337806,-5.28417,-3.87883,777.832,3113.87,3336.3,3265.39,2723.15,2733.83,3026.37
98.8083,2964.25,140.765,0,90,-12.8548,-1.4952,0.341162,-6.70889,-4.2323,778.042,3114.07,3337.1,3264.96,2722.13,2734.82,3026.84
98.8167,2964.5,140.765,0,90,-12.8574,-1.5095,0.344493,-8.1181,-4.57956,778.258,3114.28,3337.89,3264.53,2721.13,2735.81,3027.3
98.825,2964.75,140.765,0,90,-12.8597,-1.52371,0.347805,-9.51104,-4.92373,778.48,3114.5,3338.67,3264.1,2720.16,2736.79,3027.78
98.8333,2965,140.765,0,90,-12.8618,-1.53785,0.351091,-10.8885,-5.25859,778.707,3114.73,3339.44,3263.69,2719.2,2737.78,3028.25
98.8417,2965.25,140.765,0,90,-12.8638,-1.55192,0.354356,-12.2465,-5.59035,778.941,3114.96,3340.21,3263.28,2718.27,2738.76,3028.73
98.85,2965.5,140.765,0,90,-12.8655,-1.56591,0.3576,-13.5837,-5.91902,779.181,3115.21,3340.96,3262.88,2717.36,2739.73,3029.21
98.8583,2965.75,140.765,0,90,-12.8671,-1.57983,0.360824,-14.903,-6.24148,779.428,3115.46,3341.71,3262.5,2716.47,2740.71,3029.7
98.8667,2966,140.765,0,90,-12.8685,-1.59368,0.364025,-16.2044,-6.55774,779.68,3115.72,3342.45,3262.12,2715.61,2741.67,3030.19
98.875,2966.25,140.765,0,90,-12.8697,-1.60746,0.367207,-17.4842,-6.86779,779.938,3115.99,3343.18,3261.74,2714.77,2742.63,3030.69
98.8833,2966.5,140.765,0,90,-12.8707,-1.62117,0.370369,-18.743,-7.17165,780.203,3116.27,3343.91,3261.38,2713.95,2743.59,3031.19
98.8917,2966.75,140.765,0,90,-12.8716,-1.63481,0.373513,-19.9809,-7.47241,780.475,3116.55,3344.62,3261.04,2713.15,2744.53,3031.69
98.9,2967,140.765,0,90,-12.8723,-1.64839,0.376635,-21.1956,-7.77006,780.753,3116.85,3345.33,3260.7,2712.38,2745.47,3032.2
98.9083,2967.25,140.765,0,90,-12.8729,-1.66191,0.37974,-22.3893,-8.05532,781.037,3117.15,3346.02,3260.37,2711.63,2746.4,3032.71
98.9167,2967.5,140.765,0,90,-12.8733,-1.67536,0.382828,-23.5598,-8.34057,781.328,3117.47,3346.71,3260.05,2710.9,2747.33,3033.23
98.925,2967.75,140.765,0,90,-12.8736,-1.68876,0.385895,-24.7047,-8.61962,781.626,3117.79,3347.39,3259.75,2710.2,2748.24,3033.76
98.9333,2968,140.765,0,90,-12.8737,-1.7021,0.388946,-25.8255,-8.89868,781.93,3118.13,3348.06,3259.45,2709.52,2749.15,3034.29
98.9417,2968.25,140.765,0,90,-12.8738,-1.71537,0.391983,-26.9208,-9.16843,782.241,3118.47,3348.72,3259.18,2708.86,2750.04,3034.82
98.95,2968.5,140.765,0,90,-12.8739,-1.7286,0.395007,-27.9913,-9.43508,782.559,3118.83,3349.37,3258.91,2708.22,2750.92,3035.36
98.9583,2968.75,140.765,0,90,-12.874,-1.74176,0.398018,-29.0362,-9.69243,782.884,3119.2,3350.02,3258.67,2707.61,2751.79,3035.91
98.9667,2969,140.765,0,90,-12.8741,-1.75488,0.401016,-30.0516,-9.94667,783.216,3119.57,3350.66,3258.43,2707.02,2752.64,3036.46
98.975,2969.25,140.765,0,90,-12.8742,-1.76794,0.404002,-31.0415,-10.2009,783.555,3119.96,3351.29,3258.22,2706.45,2753.48,3037.02
98.9833,2969.5,140.765,0,90,-12.8742,-1.78095,0.406976,-32.0027,-10.4459,783.901,3120.36,3351.91,3258.02,2705.9,2754.31,3037.58
98.9917,2969.75,140.765,0,90,-12.8743,-1.79392,0.409941,-32.9367,-10.6846,784.254,3120.77,3352.52,3257.84,2705.37,2755.12,3038.15
99,2970,140.765,0,90,-12.8744,-1.80683,0.412894,-33.839,-10.9203,784.614,3121.2,3353.13,3257.67,2704.87,2755.92,3038.73
99.0083,2970.25,140.765,0,90,-12.8745,-1.8197,0.415835,-34.7141,-11.1497,784.982,3121.63,3353.72,3257.52,2704.39,2756.7,3039.31
99.0167,2970.5,140.765,0,90,-12.8745,-1.83253,0.418767,-35.556,-11.3791,785.357,3122.07,3354.31,3257.39,2703.94,2757.47,3039.9
99.025,2970.75,140.765,0,90,-12.8746,-1.84531,0.421689,-36.3683,-11.6024,785.739,3122.53,3354.89,3257.28,2703.51,2758.21,3040.49
99.0333,2971,140.765,0,90,-12.8746,-1.85805,0.424602,-37.1497,-11.8163,786.129,3123,3355.45,3257.18,2703.1,2758.95,3041.09
99.0417,2971.25,140.765,0,90,-12.8746,-1.87076,0.427503,-37.8977,-12.0303,786.526,3123.48,3356.01,3257.11,2702.72,2759.66,3041.7
99.05,2971.5,140.765,0,90,-12.8746,-1.88342,0.430396,-38.6147,-12.2349,786.931,3123.98,3356.55,3257.05,2702.36,2760.36,3042.32
99.0583,2971.75,140.765,0,90,-12.8747,-1.89605,0.433282,-39.2953,-12.4395,787.344,3124.49,3357.08,3257.01,2702.03,2761.05,3042.94
99.0667,2972,140.765,0,90,-12.8746,-1.90864,0.436159,-39.9441,-12.6349,787.764,3125.01,3357.61,3256.98,2701.73,2761.71,3043.57
99.075,2972.25,140.765,0,90,-12.8746,-1.9212,0.439028,-40.5572,-12.8302,788.193,3125.54,3358.12,3256.98,2701.45,2762.36,3044.21
99.0833,2972.5,140.765,0,90,-12.8746,-1.93373,0.441888,-41.1355,-13.0225,788.629,3126.08,3358.61,3257,2701.19,2762.98,3044.85
99.0917,2972.75,140.765,0,90,-12.8746,-1.94623,0.444741,-41.6773,-13.2054,789.072,3126.64,3359.1,3257.03,2700.97,2763.59,3045.51
99.1,2973,140.765,0,90,-12.8745,-1.9587,0.447586,-42.1827,-13.3852,789.524,3127.21,3359.57,3257.09,2700.77,2764.18,3046.17
99.1083,2973.25,140.765,0,90,-12.8744,-1.97114,0.450426,-42.6524,-13.562,789.984,3127.79,3360.03,3257.17,2700.59,2764.75,3046.84
99.1167,2973.5,140.765,0,90,-12.8743,-1.98355,0.453259,-43.0818,-13.7325,790.451,3128.39,3360.47,3257.26,2700.45,2765.3,3047.52
99.125,2973.75,140.765,0,90,-12.8742,-1.99594,0.456084,-43.4756,-13.8999,790.927,3129,3360.9,3257.38,2700.33,2765.83,3048.2
99.1333,2974,140.765,0,90,-12.8741,-2.00831,0.458904,-43.8299,-14.0611,791.41,3129.62,3361.32,3257.51,2700.24,2766.34,3048.9
99.1417,2974.25,140.765,0,90,-12.8739,-2.02066,0.46172,-44.1438,-14.2193,791.902,3130.26,3361.72,3257.67,2700.18,2766.82,3049.6
99.15,2974.5,140.765,0,90,-12.8738,-2.03299,0.464528,-44.4205,-14.3712,792.402,3130.91,3362.1,3257.85,2700.14,2767.29,3050.31
99.1583,2974.75,140.765,0,90,-12.8736,-2.04529,0.467333,-44.6538,-14.52,792.91,3131.57,3362.47,3258.05,2700.14,2767.73,3051.04
99.1667,2975,140.765,0,90,-12.8734,-2.05759,0.470131,-44.8461,-14.6658,793.427,3132.25,3362.83,3258.27,2700.16,2768.15,3051.77
99.175,2975.25,140.765,0,90,-12.8731,-2.06986,0.472927,-44.998,-14.8084,793.951,3132.95,3363.17,3258.52,2700.21,2768.55,3052.51
99.1833,2975.5,140.765,0,90,-12.8729,-2.08213,0.475715,-45.1065,-14.9417,794.484,3133.65,3363.49,3258.78,2700.3,2768.93,3053.26
99.1917,2975.75,140.765,0,90,-12.8726,-2.09438,0.478503,-45.1701,-15.0719,795.025,3134.38,3363.79,3259.07,2700.41,2769.28,3054.02
99.2,2976,140.765,0,90,-12.8723,-2.10662,0.481286,-45.1933,-15.1991,795.575,3135.11,3364.08,3259.38,2700.56,2769.61,3054.79
99.2083,2976.25,140.765,0,90,-12.8719,-2.1188,0.484054,-45.1848,-15.3231,796.132,3135.86,3364.36,3259.71,2700.72,2769.92,3055.56
99.2167,2976.5,140.765,0,90,-12.8716,-2.13087,0.486797,-45.1592,-15.444,796.698,3136.62,3364.64,3260.05,2700.91,2770.23,3056.34
99.225,2976.75,140.765,0,90,-12.8712,-2.14282,0.489512,-45.1158,-15.5587,797.273,3137.38,3364.91,3260.41,2701.12,2770.53,3057.13
99.2333,2977,140.765,0,90,-12.8708,-2.15467,0.492197,-45.0569,-15.6704,797.855,3138.15,3365.19,3260.78,2701.34,2770.84,3057.92
99.2417,2977.25,140.765,0,90,-12.8703,-2.1664,0.494861,-44.9809,-15.7758,798.446,3138.93,3365.46,3261.16,2701.58,2771.13,3058.71
99.25,2977.5,140.765,0,90,-12.8698,-2.17803,0.497495,-44.8887,-15.875,799.045,3139.71,3365.74,3261.55,2701.85,2771.42,3059.5
99.2583,2977.75,140.765,0,90,-12.8693,-2.18954,0.500102,-44.7794,-15.9742,799.652,3140.51,3366.01,3261.95,2702.13,2771.71,3060.3
99.2667,2978,140.765,0,90,-12.8688,-2.20095,0.502685,-44.6562,-16.0672,800.267,3141.31,3366.28,3262.37,2702.43,2771.99,3061.11
99.275,2978.25,140.765,0,90,-12.8682,-2.21225,0.505238,-44.5143,-16.1602,800.89,3142.12,3366.54,3262.8,2702.74,2772.26,3061.91
99.2833,2978.5,140.765,0,90,-12.8676,-2.22344,0.50777,-44.3585,-16.2471,801.522,3142.93,3366.81,3263.25,2703.08,2772.54,3062.73
99.2917,2978.75,140.765,0,90,-12.8669,-2.23452,0.510272,-44.188,-16.3308,802.161,3143.76,3367.08,3263.7,2703.43,2772.81,3063.54
99.3,2979,140.765,0,90,-12.8662,-2.24549,0.512748,-43.9996,-16.4083,802.808,3144.59,3367.34,3264.17,2703.8,2773.07,3064.36
99.3083,2979.25,140.765,0,90,-12.8655,-2.25636,0.515198,-43.7989,-16.4827,803.463,3145.43,3367.61,3264.65,2704.19,2773.34,3065.19
99.3167,2979.5,140.765,0,90,-12.8648,-2.26713,0.517624,-43.581,-16.5509,804.125,3146.27,3367.87,3265.14,2704.6,2773.59,3066.01
99.325,2979.75,140.765,0,90,-12.864,-2.27778,0.520023,-43.3477,-16.6191,804.796,3147.12,3368.13,3265.64,2705.02,2773.85,3066.84
99.3333,2980,140.765,0,90,-12.8631,-2.28834,0.522395,-43.0989,-16.678,805.473,3147.98,3368.39,3266.15,2705.46,2774.1,3067.68
99.3417,2980.25,140.765,0,90,-12.8622,-2.29879,0.524742,-42.8369,-16.737,806.158,3148.85,3368.65,3266.68,2705.92,2774.35,3068.51
99.35,2980.5,140.765,0,90,-12.8613,-2.30913,0.527063,-42.5617,-16.7897,806.85,3149.72,3368.91,3267.21,2706.4,2774.59,3069.35
99.3583,2980.75,140.765,0,90,-12.8604,-2.31937,0.529359,-42.2718,-16.8424,807.549,3150.6,3369.17,3267.76,2706.88,2774.83,3070.2
99.3667,2981,140.765,0,90,-12.8594,-2.32951,0.531627,-41.9664,-16.8889,808.255,3151.49,3369.43,3268.32,2707.39,2775.07,3071.05
99.375,2981.25,140.765,0,90,-12.8583,-2.33955,0.533871,-41.6478,-16.9323,808.967,3152.38,3369.68,3268.88,2707.92,2775.3,3071.89
99.3833,2981.5,140.765,0,90,-12.8572,-2.34948,0.536092,-41.3153,-16.9695,809.686,3153.27,3369.93,3269.46,2708.46,2775.53,3072.75
99.3917,2981.75,140.765,0,90,-12.8561,-2.35931,0.538283,-40.9688,-17.0067,810.411,3154.18,3370.18,3270.05,2709.01,2775.75,3073.6
99.4,2982,140.765,0,90,-12.8549,-2.36905,0.54045,-40.6107,-17.0346,811.142,3155.09,3370.43,3270.64,2709.58,2775.98,3074.46
99.4083,2982.25,140.765,0,90,-12.8537,-2.37868,0.542592,-40.2363,-17.0656,811.879,3156,3370.68,3271.25,2710.17,2776.19,3075.32
99.4167,2982.5,140.765,0,90,-12.8524,-2.38821,0.544709,-39.8503,-17.0904,812.621,3156.92,3370.92,3271.86,2710.77,2776.41,3076.18
99.425,2982.75,140.765,0,90,-12.851,-2.39764,0.546802,-39.4487,-17.1121,813.368,3157.84,3371.16,3272.48,2711.39,2776.62,3077.04
99.4333,2983,140.765,0,90,-12.8497,-2.40698,0.548866,-39.0364,-17.1276,814.12,3158.77,3371.4,3273.11,2712.02,2776.82,3077.91
99.4417,2983.25,140.765,0,90,-12.8482,-2.41621,0.550909,-38.6124,-17.14,814.877,3159.7,3371.64,3273.75,2712.66,2777.03,3078.78
99.45,2983.5,140.765,0,90,-12.8468,-2.42535,0.552924,-38.1759,-17.1462,815.637,3160.64,3371.88,3274.4,2713.32,2777.23,3079.64
99.4583,2983.75,140.765,0,90,-12.8452,-2.43439,0.554914,-37.7264,-17.1555,816.402,3161.58,3372.11,3275.05,2713.99,2777.42,3080.51
99.4667,2984,140.765,0,90,-12.8436,-2.44333,0.556882,-37.2636,-17.1524,817.17,3162.52,3372.34,3275.71,2714.68,2777.61,3081.38
99.475,2984.25,140.765,0,90,-12.842,-2.45218,0.558822,-36.79,-17.14,817.942,3163.48,3372.56,3276.37,2715.38,2777.8,3082.24
